experience,batting intent,batting consistency,pace wicket taker,pace economy,spin wicket taker,spin economy,player,season,team
50.0,0.0,0.0,85.33333333333334,0.0,0.0,0.0,Lasith Malinga,2019,MI
25.0,96.55114589155951,49.29431299294313,53.333333333333336,0.0,53.333333333333336,0.0,Sam Curran,2019,KXIP
75.0,71.35830072666293,93.39975093399751,100.0,0.0,100.0,0.0,Sarfaraz Naushad Khan,2019,KXIP
75.0,100.0,14.528850145288501,42.66666666666667,0.0,0.0,0.0,Shardul Narendra Thakur,2019,CSK
25.0,68.91559530463947,37.359900373599004,0.0,0.0,0.0,0.0,Shimron Hetmyer,2019,RCB
100.0,94.04136389044159,37.11083437110834,53.333333333333336,0.0,53.333333333333336,0.0,Sunil Narine,2019,KKR
75.0,65.07546115148128,82.77293482772934,0.0,0.0,0.0,0.0,Steve Smith,2019,RR
100.0,71.30240357741755,48.58862598588626,100.0,0.0,100.0,0.0,Shane Watson,2019,CSK
100.0,67.45108999441028,60.58530510585305,0.0,0.0,0.0,0.0,Shreyas Iyer,2019,DC
100.0,97.82001117942984,48.422581984225815,5.333333333333334,0.0,5.333333333333334,0.0,Stuart Binny,2019,RR
100.0,82.75572945779766,70.98381070983811,0.0,0.0,0.0,0.0,Sanju Samson,2019,RR
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Billings,2019,CSK
100.0,83.84572386808273,12.453300124533001,64.0,0.0,0.0,0.0,Sandeep Sharma,2019,SRH
100.0,50.30743432084963,18.679950186799502,10.666666666666668,0.0,10.666666666666668,0.0,Shakib Al Hasan,2019,SRH
50.0,69.22861934041363,68.2648401826484,0.0,0.0,0.0,0.0,Shubman Gill,2019,KKR
100.0,97.82001117942984,14.528850145288501,26.666666666666668,0.0,0.0,0.0,Trent Boult,2019,DC
100.0,55.89714924538849,18.679950186799502,5.333333333333334,0.0,0.0,0.0,Tim Southee,2019,RCB
100.0,55.89714924538849,25.944375259443753,42.66666666666667,0.0,0.0,0.0,Umesh Yadav,2019,RCB
100.0,79.31805477920626,68.78372768783728,100.0,0.0,100.0,0.0,Virat Kohli,2019,RCB
75.0,70.66517607602012,42.195931921959314,5.333333333333334,0.0,5.333333333333334,0.0,Vijay Shankar,2019,SRH
75.0,23.957518166573504,6.226650062266501,21.333333333333336,0.0,0.0,0.0,Varun Aaron,2019,RR
100.0,90.69871436556734,35.6994603569946,0.0,0.0,0.0,0.0,Wriddhiman Saha,2019,SRH
75.0,18.63051984348798,1.03777501037775,21.333333333333336,0.0,21.333333333333336,0.0,Washington Sundar,2019,RCB
25.0,0.0,0.0,5.333333333333334,0.0,5.333333333333334,0.0,Y Prithvi Raj,2019,KKR
100.0,49.68697596422582,27.667081776670816,100.0,0.0,100.0,0.0,Yusuf Pathan,2019,SRH
100.0,20.961430967020682,6.226650062266501,0.0,0.0,96.0,0.0,Yuzvendra Singh Chahal,2019,RCB
100.0,72.07937395192843,50.850975508509755,100.0,0.0,100.0,0.0,Yuvraj Singh,2019,MI
100.0,0.0,0.0,0.0,0.0,15.0,0.0,Amit Mishra,2020,DC
20.0,66.66857142857143,14.517249603368002,100.0,0.0,0.0,0.0,Anrich Nortje,2020,DC
60.0,0.0,0.0,0.0,0.0,10.0,0.0,Adam Zampa,2020,RCB
100.0,90.9542857142857,95.39906882213258,100.0,0.0,100.0,0.0,AB de Villiers,2020,RCB
80.0,82.53714285714285,26.96060640625486,30.0,0.0,30.0,0.0,Andre Russell,2020,KKR
80.0,63.81142857142857,46.31002623474392,0.0,0.0,0.0,0.0,Aaron Finch,2020,RCB
80.0,57.14285714285714,12.443356802886859,5.0,0.0,5.0,0.0,Andrew Tye,2020,RR
100.0,60.34857142857143,29.283366342793737,0.0,0.0,0.0,0.0,Ajinkya Rahane,2020,DC
100.0,80.54857142857144,30.32031274303431,45.0,0.0,45.0,0.0,Axar Rajesh Patel,2020,DC
100.0,51.42857142857142,18.665035204330287,10.0,0.0,0.0,0.0,Ankit Singh Rajpoot,2020,RR
20.0,63.051428571428566,33.182284807698295,0.0,0.0,0.0,0.0,Alex Carey,2020,DC
100.0,73.52571428571429,82.7275838111928,0.0,0.0,0.0,0.0,Ambati Rayudu,2020,CSK
20.0,96.37714285714284,39.05140143305992,5.0,0.0,5.0,0.0,Abdul Samad,2020,SRH
60.0,72.45142857142858,29.449277766832232,10.0,0.0,10.0,0.0,Abhishek Sharma,2020,SRH
40.0,0.0,0.0,45.0,0.0,0.0,0.0,Arshdeep Singh,2020,KXIP
80.0,0.0,0.0,100.0,0.0,0.0,0.0,Avesh Khan,2020,DC
100.0,0.0,0.0,15.0,0.0,0.0,0.0,Bhuvneshwar Kumar,2020,SRH
80.0,81.42857142857143,84.42817590758735,10.0,0.0,10.0,0.0,Benjamin Stokes,2020,RR
80.0,0.0,0.0,5.0,0.0,0.0,0.0,Basil Thampi,2020,SRH
100.0,79.51428571428572,87.39384261227538,0.0,0.0,0.0,0.0,Christopher Gayle,2020,KXIP
100.0,92.51428571428572,17.628088804089717,55.00000000000001,0.0,55.00000000000001,0.0,Christopher Morris,2020,RCB
20.0,0.0,0.0,100.0,0.0,100.0,0.0,Chris Green,2020,KKR
80.0,53.457142857142856,20.054543380652653,45.0,0.0,45.0,0.0,Chris Jordan,2020,KXIP
40.0,38.097142857142856,10.369464002405717,85.0,0.0,85.0,0.0,CV Varun,2020,KKR
20.0,71.12571428571428,65.38983999917045,0.0,0.0,0.0,0.0,Devdutt Padikkal,2020,RCB
80.0,76.74857142857144,75.75930400157617,0.0,0.0,0.0,0.0,David Warner,2020,SRH
80.0,66.66857142857143,7.258624801684001,30.0,0.0,30.0,0.0,Dwayne Bravo,2020,CSK
100.0,80.95428571428572,100.0,100.0,0.0,100.0,0.0,Deepak Hooda,2020,KXIP
100.0,33.331428571428575,14.517249603368002,60.0,0.0,60.0,0.0,Deepak Chahar,2020,CSK
20.0,0.0,0.0,100.0,0.0,100.0,0.0,Daniel Sams,2020,DC
100.0,85.71428571428571,6.221678401443429,100.0,0.0,0.0,0.0,Dhawal Kulkarni,2020,MI
60.0,28.57142857142857,2.0738928004811434,5.0,0.0,0.0,0.0,Dale Steyn,2020,RCB
60.0,78.76,86.8961083401599,0.0,0.0,0.0,0.0,Eoin Morgan,2020,KKR
100.0,80.42857142857143,84.65630411564027,0.0,0.0,0.0,0.0,Faf Du Plessis,2020,CSK
80.0,58.222857142857144,32.00016591142404,15.0,0.0,15.0,0.0,Glenn Maxwell,2020,KXIP
60.0,50.71428571428571,100.0,100.0,0.0,100.0,0.0,Gurkeerat Singh,2020,RCB
100.0,100.0,65.20318964712715,100.0,0.0,100.0,0.0,Hardik Pandya,2020,MI
100.0,50.0,21.775874405052004,15.0,0.0,15.0,0.0,Harshal Patel,2020,DC
40.0,0.0,0.0,100.0,0.0,100.0,0.0,Harpreet Brar,2020,KXIP
80.0,0.0,0.0,100.0,0.0,0.0,0.0,Ishant Sharma,2020,DC
20.0,77.92000000000002,10.369464002405717,40.0,0.0,40.0,0.0,Isuru Udana,2020,RCB
100.0,74.28571428571429,26.96060640625486,0.0,0.0,5.0,0.0,Imran Tahir,2020,CSK
100.0,83.29142857142855,100.0,0.0,0.0,0.0,0.0,Ishan Kishan,2020,MI
80.0,0.0,0.0,5.0,0.0,5.0,0.0,Jayant Yadav,2020,MI
60.0,100.0,39.05140143305992,100.0,0.0,100.0,0.0,Jofra Archer,2020,RR
100.0,82.2057142857143,68.02368385578148,0.0,0.0,0.0,0.0,Jos Buttler,2020,RR
100.0,39.56,18.665035204330287,20.0,0.0,0.0,0.0,Jaydev Unadkat,2020,RR
20.0,60.31999999999999,19.701981604570857,10.0,0.0,10.0,0.0,James Neesham,2020,KXIP
100.0,95.24,10.369464002405717,100.0,0.0,100.0,0.0,Jasprit Bumrah,2020,MI
20.0,65.93142857142857,31.10839200721715,55.00000000000001,0.0,55.00000000000001,0.0,JL Pattinson,2020,MI
40.0,72.21142857142857,65.03727822308865,0.0,0.0,0.0,0.0,Jonny Bairstow,2020,SRH
40.0,69.84,68.43846241587772,70.0,0.0,70.0,0.0,Jason Holder,2020,SRH
20.0,0.0,0.0,5.0,0.0,0.0,0.0,Josh Hazlewood,2020,CSK
20.0,57.885714285714286,40.44090960938229,0.0,0.0,0.0,0.0,Joshua Philippe,2020,RCB
60.0,88.89142857142858,87.10349762020802,5.0,0.0,5.0,0.0,Krishnappa Gowtham,2020,KXIP
60.0,65.30857142857143,29.034499206736005,100.0,0.0,0.0,0.0,Kagiso Rabada,2020,DC
100.0,100.0,97.12039984653194,20.0,0.0,20.0,0.0,Kieron Pollard,2020,MI
100.0,71.00571428571428,29.2004106307745,0.0,0.0,0.0,0.0,Dinesh Karthik,2020,KKR
100.0,67.70285714285714,37.682632184742374,30.0,0.0,30.0,0.0,Krunal Pandya,2020,MI
60.0,0.0,0.0,40.0,0.0,0.0,0.0,Syed Khaleel Ahmed,2020,SRH
100.0,65.30857142857143,16.591142403849148,0.0,0.0,0.0,0.0,Karun Nair,2020,KXIP
20.0,40.55428571428571,15.20163422752678,25.0,0.0,25.0,0.0,Kamlesh Nagarkoti,2020,KKR
80.0,74.57142857142857,100.0,0.0,0.0,0.0,0.0,KL Rahul,2020,KXIP
100.0,53.67999999999999,42.867364185945235,100.0,0.0,100.0,0.0,Kedar Jadhav,2020,CSK
100.0,76.4342857142857,93.92660493379097,0.0,0.0,0.0,0.0,Kane Williamson,2020,SRH
100.0,0.0,0.0,25.0,0.0,25.0,0.0,Karn Sharma,2020,CSK
20.0,38.097142857142856,8.295571201924574,45.0,0.0,0.0,0.0,Kartik Tyagi,2020,RR
100.0,35.371428571428574,26.96060640625486,0.0,0.0,5.0,0.0,Kuldeep Yadav,2020,KKR
40.0,0.0,0.0,45.0,0.0,0.0,0.0,Lungisani Ngidi,2020,CSK
60.0,84.73142857142857,89.17739042068916,40.0,0.0,0.0,0.0,Lockie Ferguson,2020,KKR
80.0,57.14285714285714,8.295571201924574,0.0,0.0,50.0,0.0,Murugan Ashwin,2020,KXIP
60.0,28.57142857142857,4.147785600962287,20.0,0.0,0.0,0.0,Prasidh Krishna,2020,KKR
80.0,42.52571428571429,22.128436181133797,0.0,0.0,0.0,0.0,Murali Vijay,2020,CSK
100.0,90.75428571428571,81.4417702748945,0.0,0.0,0.0,0.0,Mayank Agarwal,2020,KXIP
40.0,0.0,0.0,10.0,0.0,10.0,0.0,Mitchell Santner,2020,CSK
60.0,62.43428571428572,40.793471385464095,100.0,0.0,100.0,0.0,Mahipal Lomror,2020,RR
100.0,72.71428571428571,67.79555564772856,0.0,0.0,0.0,0.0,Manish Pandey,2020,SRH
60.0,42.857142857142854,8.295571201924574,5.0,0.0,5.0,0.0,Moeen Ali,2020,RCB
100.0,0.0,0.0,5.0,0.0,0.0,0.0,Mohit Sharma,2020,DC
100.0,85.22857142857143,52.13766500409594,65.0,0.0,65.0,0.0,Marcus Stoinis,2020,DC
40.0,0.0,0.0,100.0,0.0,100.0,0.0,Mitchell Marsh,2020,SRH
100.0,66.06285714285714,51.847320012028575,100.0,0.0,100.0,0.0,MS Dhoni,2020,CSK
80.0,68.1542857142857,44.941256986426374,100.0,0.0,100.0,0.0,Mandeep Singh,2020,KXIP
80.0,78.57142857142857,22.812820805292574,100.0,0.0,100.0,0.0,Mohammad Nabi,2020,SRH
100.0,38.097142857142856,4.147785600962287,100.0,0.0,0.0,0.0,Mohammad Shami,2020,KXIP
80.0,69.38857142857144,35.256177608179435,55.00000000000001,0.0,0.0,0.0,Mohammed Siraj,2020,RCB
20.0,0.0,0.0,100.0,0.0,0.0,0.0,Monu Kumar,2020,CSK
60.0,19.045714285714286,2.0738928004811434,0.0,0.0,100.0,0.0,Mujeeb Rahman,2020,KXIP
20.0,65.02285714285715,34.21923120793886,0.0,0.0,0.0,0.0,N Jagadeesan,2020,CSK
40.0,96.51428571428572,61.01392619015523,0.0,0.0,0.0,0.0,Nicolas Pooran,2020,KXIP
100.0,78.88,52.13766500409594,100.0,0.0,100.0,0.0,Nitish Rana,2020,KKR
60.0,95.24,51.847320012028575,25.0,0.0,0.0,0.0,Nathan Coulter-Nile,2020,MI
60.0,19.045714285714286,2.0738928004811434,0.0,0.0,0.0,0.0,Nikhil Shankar Naik,2020,KKR
40.0,57.14285714285714,55.99510561299087,35.0,0.0,0.0,0.0,Navdeep Saini,2020,RCB
20.0,30.771428571428572,14.517249603368002,100.0,0.0,100.0,0.0,Pravin Dubey,2020,DC
40.0,57.14285714285714,15.554196003608576,0.0,0.0,0.0,0.0,Prabhsimran Singh,2020,KXIP
40.0,73.18285714285715,43.26140381803665,60.0,0.0,60.0,0.0,Pat Cummins,2020,KKR
20.0,69.72571428571428,30.652135591111296,0.0,0.0,0.0,0.0,Priyam Garg,2020,SRH
100.0,0.0,0.0,0.0,0.0,30.0,0.0,Piyush Chawla,2020,CSK
60.0,78.01714285714286,36.37607972043925,0.0,0.0,0.0,0.0,Prithvi Shaw,2020,DC
80.0,80.32000000000001,69.95240416022895,0.0,0.0,0.0,0.0,Quinton De Kock,2020,MI
80.0,62.18285714285714,25.571098229932492,65.0,0.0,65.0,0.0,Ravichandaran Ashwin,2020,DC
40.0,63.82285714285714,25.488142517913246,100.0,0.0,100.0,0.0,Riyan Parag,2020,RR
80.0,80.06285714285714,88.14044402044858,50.0,0.0,50.0,0.0,Rahul Tewatia,2020,RR
100.0,98.93142857142857,96.22862594232504,30.0,0.0,30.0,0.0,Ravindra Jadeja,2020,CSK
80.0,72.61142857142858,47.69953441106629,100.0,0.0,100.0,0.0,Rahul Ajay Tripathi,2020,KKR
60.0,28.57142857142857,4.147785600962287,0.0,0.0,75.0,0.0,Rahul Chahar,2020,MI
20.0,68.97714285714287,100.0,0.0,0.0,0.0,0.0,Ruturaj Gaikwad,2020,CSK
100.0,72.8457142857143,57.71643663739021,100.0,0.0,100.0,0.0,Rohit Sharma,2020,MI
60.0,57.14285714285714,22.812820805292574,0.0,0.0,0.0,0.0,Rinku Singh,2020,KKR
100.0,65.49714285714286,65.03727822308865,0.0,0.0,0.0,0.0,Rishabh Pant,2020,DC
100.0,67.88000000000001,33.86666943185707,0.0,0.0,0.0,0.0,Robin Uthappa,2020,RR
80.0,68.96571428571428,18.146562004210004,100.0,0.0,100.0,0.0,Rashid Khan,2020,SRH
20.0,33.331428571428575,14.517249603368002,0.0,0.0,60.0,0.0,Ravi Bishnoi,2020,KXIP
100.0,82.89714285714285,91.54162821323766,0.0,0.0,0.0,0.0,Shikhar Dhawan,2020,DC
40.0,69.54285714285714,38.22184431286747,20.0,0.0,20.0,0.0,Shivam Dube,2020,RCB
80.0,54.21142857142858,19.183508404450574,50.0,0.0,50.0,0.0,Shreyas Gopal,2020,RR
80.0,0.0,0.0,10.0,0.0,0.0,0.0,Siddharth  Kaul,2020,SRH
100.0,50.0,14.517249603368002,0.0,0.0,25.0,0.0,Shahbaz Nadeem,2020,SRH
40.0,0.0,0.0,100.0,0.0,100.0,0.0,Sandeep Warrier,2020,KKR
100.0,83.11428571428571,82.95571201924574,0.0,0.0,0.0,0.0,Suryakumar Yadav,2020,MI
40.0,75.37714285714286,48.21800761118658,65.0,0.0,65.0,0.0,Sam Curran,2020,CSK
80.0,65.02285714285715,34.21923120793886,100.0,0.0,100.0,0.0,Sarfaraz Naushad Khan,2020,KXIP
80.0,32.65142857142857,24.886713605773718,50.0,0.0,0.0,0.0,Shardul Narendra Thakur,2020,CSK
40.0,85.25142857142856,47.94840154712403,0.0,0.0,0.0,0.0,Shimron Hetmyer,2020,DC
40.0,0.0,0.0,0.0,0.0,0.0,0.0,Shreevats Goswami,2020,SRH
100.0,81.34285714285714,27.873119238466565,25.0,0.0,25.0,0.0,Sunil Narine,2020,KKR
80.0,75.62285714285714,53.75530138847123,0.0,0.0,0.0,0.0,Steve Smith,2020,RR
100.0,69.17142857142858,62.00939473438618,100.0,0.0,100.0,0.0,Shane Watson,2020,CSK
20.0,0.0,0.0,30.0,0.0,0.0,0.0,Sheldon Cottrell,2020,KXIP
100.0,70.44571428571429,71.75669089664756,0.0,0.0,0.0,0.0,Shreyas Iyer,2020,DC
60.0,73.57142857142858,42.722191689911554,0.0,0.0,0.0,0.0,Saurabh Tiwary,2020,MI
100.0,90.8,59.83180729388098,0.0,0.0,0.0,0.0,Sanju Samson,2020,RR
100.0,45.714285714285715,12.443356802886859,70.0,0.0,0.0,0.0,Sandeep Sharma,2020,SRH
20.0,57.14285714285714,2.0738928004811434,10.0,0.0,10.0,0.0,Shahbaz Ahamad,2020,RCB
40.0,40.81714285714286,10.369464002405717,45.0,0.0,45.0,0.0,Shivam Mavi,2020,KKR
60.0,67.40571428571428,70.2012712962867,0.0,0.0,0.0,0.0,Shubman Gill,2020,KKR
20.0,51.42857142857142,18.665035204330287,0.0,0.0,0.0,0.0,Tom Banton,2020,KKR
40.0,34.285714285714285,6.221678401443429,80.0,0.0,0.0,0.0,T Natarajan,2020,SRH
100.0,0.0,0.0,100.0,0.0,0.0,0.0,Trent Boult,2020,MI
40.0,76.49714285714286,100.0,15.0,0.0,15.0,0.0,Tom Curran,2020,RR
20.0,100.0,43.55174881010401,15.0,0.0,0.0,0.0,Tushar Deshpande,2020,DC
100.0,0.0,0.0,100.0,0.0,0.0,0.0,Umesh Yadav,2020,RCB
100.0,69.72571428571428,88.80408971660255,100.0,0.0,100.0,0.0,Virat Kohli,2020,RCB
80.0,57.737142857142864,50.291900411667726,20.0,0.0,20.0,0.0,Vijay Shankar,2020,SRH
80.0,5.714285714285714,2.0738928004811434,100.0,0.0,0.0,0.0,Varun Aaron,2020,RR
100.0,79.92571428571429,100.0,0.0,0.0,0.0,0.0,Wriddhiman Saha,2020,SRH
80.0,66.76571428571428,38.36701680890115,40.0,0.0,40.0,0.0,Washington Sundar,2020,RCB
20.0,51.94857142857142,27.64499103041364,100.0,0.0,100.0,0.0,Yashasvi Jaiswal,2020,RR
100.0,14.285714285714285,2.0738928004811434,0.0,0.0,100.0,0.0,Yuzvendra Singh Chahal,2020,RCB
100.0,0.0,0.0,0.0,0.0,30.0,0.0,Amit Mishra,2021,DC
33.33333333333333,0.0,0.0,60.0,0.0,0.0,0.0,Anrich Nortje,2021,DC
100.0,85.03052363073573,66.61984121916439,100.0,0.0,100.0,0.0,AB de Villiers,2021,RCB
83.33333333333334,88.8939841219799,55.63714535044591,55.00000000000001,0.0,55.00000000000001,0.0,Andre Russell,2021,KKR
50.0,53.95087558396149,17.02743545537748,20.0,0.0,0.0,0.0,Adam Milne,2021,MI
16.666666666666664,70.32759164254394,62.15013941212779,100.0,0.0,100.0,0.0,Aiden Markram,2021,PBKS
100.0,50.95296781404948,17.02743545537748,0.0,0.0,0.0,0.0,Ajinkya Rahane,2021,DC
100.0,49.84666532916798,17.02743545537748,75.0,0.0,75.0,0.0,Axar Rajesh Patel,2021,DC
100.0,87.69023530423318,54.70063640040015,0.0,0.0,0.0,0.0,Ambati Rayudu,2021,CSK
16.666666666666664,0.0,0.0,0.0,0.0,100.0,0.0,Adil Rashid,2021,PBKS
33.33333333333333,73.13633888395289,26.24353489560054,5.0,0.0,5.0,0.0,Abdul Samad,2021,SRH
66.66666666666666,73.91590954687454,34.757252623289276,20.0,0.0,20.0,0.0,Abhishek Sharma,2021,SRH
16.666666666666664,0.0,0.0,100.0,0.0,0.0,0.0,Akash Singh,2021,RR
16.666666666666664,65.51259637155714,34.05487091075496,0.0,0.0,0.0,0.0,Anmolpreet Singh,2021,MI
16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,Anuj Rawat,2021,RR
50.0,38.21615889484395,4.25685886384437,90.0,0.0,0.0,0.0,Arshdeep Singh,2021,PBKS
83.33333333333334,95.53753116849617,10.642147159610923,100.0,0.0,0.0,0.0,Avesh Khan,2021,DC
100.0,64.96231119773009,72.36660068535427,30.0,0.0,0.0,0.0,Bhuvneshwar Kumar,2021,SRH
83.33333333333334,0.0,0.0,100.0,0.0,100.0,0.0,Benjamin Stokes,2021,RR
16.666666666666664,38.21615889484395,6.810974182150992,70.0,0.0,0.0,0.0,Chetan Sakariya,2021,RR
83.33333333333334,80.24992118311313,100.0,0.0,0.0,0.0,0.0,Chris Lynn,2021,MI
100.0,71.83514373334098,45.63352702041165,0.0,0.0,0.0,0.0,Christopher Gayle,2021,PBKS
100.0,78.3755123097647,28.520954387757275,75.0,0.0,75.0,0.0,Christopher Morris,2021,RR
83.33333333333334,87.34630707059128,34.05487091075496,20.0,0.0,20.0,0.0,Chris Jordan,2021,PBKS
50.0,78.1634232323522,31.926441478832775,25.0,0.0,25.0,0.0,Chris Woakes,2021,DC
50.0,28.66068613682612,4.25685886384437,90.0,0.0,90.0,0.0,CV Varun,2021,KKR
33.33333333333333,71.60585824424638,67.30093863737949,0.0,0.0,0.0,0.0,Devdutt Padikkal,2021,RCB
83.33333333333334,62.8987417958786,52.78504991167018,0.0,0.0,0.0,0.0,David Miller,2021,RR
83.33333333333334,62.04465334900118,52.401932613924195,0.0,0.0,0.0,0.0,David Warner,2021,SRH
83.33333333333334,100.0,100.0,70.0,0.0,70.0,0.0,Dwayne Bravo,2021,CSK
100.0,75.1769797368949,34.05487091075496,10.0,0.0,10.0,0.0,Deepak Hooda,2021,PBKS
16.666666666666664,57.32137227365224,55.33916522997681,100.0,0.0,100.0,0.0,Dawid Malan,2021,PBKS
100.0,57.32137227365224,2.128429431922185,70.0,0.0,70.0,0.0,Deepak Chahar,2021,CSK
33.33333333333333,57.32137227365224,12.770576591533109,5.0,0.0,5.0,0.0,Daniel Sams,2021,RCB
100.0,0.0,0.0,100.0,0.0,0.0,0.0,Dhawal Kulkarni,2021,MI
50.0,33.43555644722135,4.959240576378691,20.0,0.0,20.0,0.0,Dan Christian,2021,RCB
50.0,93.07271216072914,64.27856884404997,0.0,0.0,0.0,0.0,Evin Lewis,2021,RR
66.66666666666666,54.071250465736156,23.582998105697808,0.0,0.0,0.0,0.0,Eoin Morgan,2021,KKR
100.0,79.22386861941476,96.22629461720197,0.0,0.0,0.0,0.0,Faf Du Plessis,2021,CSK
16.666666666666664,28.66068613682612,12.770576591533109,5.0,0.0,5.0,0.0,Fabian Allen,2021,PBKS
16.666666666666664,46.57361497234244,27.669582614988403,0.0,0.0,0.0,0.0,Glenn Phillips,2021,RR
16.666666666666664,28.66068613682612,4.25685886384437,15.0,0.0,15.0,0.0,GHS Garton,2021,RCB
83.33333333333334,83.07013269897682,90.99035821467339,15.0,0.0,15.0,0.0,Glenn Maxwell,2021,RCB
100.0,64.99670402109427,30.032139284422026,100.0,0.0,100.0,0.0,Hardik Pandya,2021,MI
100.0,73.52039207818636,31.394334120852225,100.0,0.0,100.0,0.0,Harshal Patel,2021,RCB
83.33333333333334,57.32137227365224,8.51371772768874,0.0,0.0,100.0,0.0,Harbhajan Singh,2021,KKR
50.0,62.176492505230584,100.0,25.0,0.0,25.0,0.0,Harpreet Brar,2021,PBKS
83.33333333333334,0.0,0.0,5.0,0.0,0.0,0.0,Ishant Sharma,2021,DC
16.666666666666664,0.0,0.0,5.0,0.0,0.0,0.0,Ishan Porel,2021,PBKS
100.0,0.0,0.0,0.0,0.0,10.0,0.0,Imran Tahir,2021,CSK
100.0,77.60740592129775,56.99934018687611,0.0,0.0,0.0,0.0,Ishan Kishan,2021,MI
50.0,100.0,29.79801204691059,0.0,0.0,100.0,0.0,Jagadeesha Suchith,2021,SRH
83.33333333333334,74.95915852225504,36.183300342677136,10.0,0.0,10.0,0.0,Jayant Yadav,2021,MI
16.666666666666664,35.825857671032644,15.963220739416387,15.0,0.0,0.0,0.0,Jhye Richardson,2021,PBKS
100.0,88.24052047806025,77.24070408445608,0.0,0.0,0.0,0.0,Jos Buttler,2021,RR
100.0,81.04095612048953,43.632803354404786,20.0,0.0,0.0,0.0,Jaydev Unadkat,2021,RR
33.33333333333333,0.0,0.0,25.0,0.0,25.0,0.0,James Neesham,2021,MI
100.0,53.95087558396149,17.02743545537748,100.0,0.0,100.0,0.0,Jasprit Bumrah,2021,MI
50.0,71.65171534206529,63.85288295766555,0.0,0.0,0.0,0.0,Jason Roy,2021,SRH
50.0,81.23011664899259,87.96798842134389,0.0,0.0,0.0,0.0,Jonny Bairstow,2021,SRH
50.0,69.60534235189591,30.15984505033736,80.0,0.0,80.0,0.0,Jason Holder,2021,SRH
33.33333333333333,0.0,0.0,55.00000000000001,0.0,0.0,0.0,Josh Hazlewood,2021,CSK
16.666666666666664,0.0,0.0,100.0,0.0,100.0,0.0,Jalaj Saxena,2021,PBKS
66.66666666666666,100.0,27.669582614988403,75.0,0.0,0.0,0.0,Kagiso Rabada,2021,DC
16.666666666666664,0.0,0.0,0.0,0.0,100.0,0.0,Kuldip Yadav,2021,RR
16.666666666666664,67.74239775300221,34.5869782687355,45.0,0.0,45.0,0.0,Kyle Jamieson,2021,RCB
100.0,85.63239803960907,65.1725092054573,25.0,0.0,25.0,0.0,Kieron Pollard,2021,MI
100.0,75.19417614857701,47.46397633186472,0.0,0.0,0.0,0.0,Dinesh Karthik,2021,KKR
100.0,67.18638044194778,30.436540876487246,25.0,0.0,25.0,0.0,Krunal Pandya,2021,MI
66.66666666666666,28.66068613682612,2.128429431922185,25.0,0.0,0.0,0.0,Syed Khaleel Ahmed,2021,SRH
33.33333333333333,0.0,0.0,100.0,0.0,100.0,0.0,Kamlesh Nagarkoti,2021,KKR
83.33333333333334,79.73976096987764,100.0,0.0,0.0,0.0,0.0,KL Rahul,2021,PBKS
33.33333333333333,0.0,0.0,5.0,0.0,0.0,0.0,K.M. Asif,2021,CSK
100.0,60.628815453841966,29.26590468893004,100.0,0.0,100.0,0.0,Kedar Jadhav,2021,SRH
16.666666666666664,70.63712705282165,81.30600429942746,0.0,0.0,0.0,0.0,K.S. Bharat,2021,RCB
100.0,64.75595425754493,95.77932443649831,0.0,0.0,0.0,0.0,Kane Williamson,2021,SRH
33.33333333333333,0.0,0.0,5.0,0.0,0.0,0.0,Kane Richardson,2021,RCB
33.33333333333333,28.66068613682612,4.25685886384437,20.0,0.0,0.0,0.0,Kartik Tyagi,2021,RR
50.0,0.0,0.0,25.0,0.0,0.0,0.0,Lungisani Ngidi,2021,CSK
66.66666666666666,100.0,38.31172977459932,65.0,0.0,0.0,0.0,Lockie Ferguson,2021,KKR
16.666666666666664,0.0,0.0,5.0,0.0,0.0,0.0,Lukman Hussain Meriwala,2021,DC
33.33333333333333,58.72001375712935,17.878807228146353,100.0,0.0,100.0,0.0,Liam Livingstone,2021,RR
16.666666666666664,54.896678226476745,72.36660068535427,20.0,0.0,20.0,0.0,Lalit Yadav,2021,DC
83.33333333333334,35.825857671032644,15.963220739416387,0.0,0.0,5.0,0.0,Murugan Ashwin,2021,PBKS
16.666666666666664,0.0,0.0,10.0,0.0,10.0,0.0,Marco Jansen,2021,MI
50.0,0.0,0.0,0.0,0.0,100.0,0.0,Mayank Markande,2021,RR
66.66666666666666,0.0,0.0,60.0,0.0,0.0,0.0,Prasidh Krishna,2021,KKR
16.666666666666664,76.93101372846867,46.52746738181896,100.0,0.0,100.0,0.0,Shahrukh Khan,2021,PBKS
66.66666666666666,61.72938580149609,22.34850903518294,0.0,0.0,0.0,0.0,Manan Vohra,2021,RR
100.0,81.02375970880743,85.32873592576038,0.0,0.0,0.0,0.0,Mayank Agarwal,2021,PBKS
50.0,55.53294545871429,32.990656194793864,20.0,0.0,20.0,0.0,Moises Henriques,2021,PBKS
66.66666666666666,73.81273107678199,66.68369410212205,5.0,0.0,5.0,0.0,Mahipal Lomror,2021,RR
100.0,71.22753718724027,100.0,0.0,0.0,0.0,0.0,Manish Pandey,2021,SRH
66.66666666666666,78.40417299590153,54.27495051401571,30.0,0.0,30.0,0.0,Moeen Ali,2021,CSK
